"Observations",50887,"Proportion",0
"Variables",60,"Maxeigen",1

"Clustering algorithm converged."

"Cluster Summary for 1 Cluster",,,,,
"Cluster","Members","ClusterVariation","VariationExplained","ProportionExplained","SecondEigenvalue"
1,60,60,8.780526,0.1463,3.8298

"Clustering algorithm converged."

"Cluster Summary for 2 Clusters",,,,,
"Cluster","Members","ClusterVariation","VariationExplained","ProportionExplained","SecondEigenvalue"
"color_MAROON",-.018268,0.010193,0.052141
"color_NOT_AVAIL",-.011140,0.006657,-.017039
"color_ORANGE",0.001180,-.018187,-.037971
"color_OTHER",0.004115,0.009803,-.003931
"color_PURPLE",-.013135,0.002360,-.003102
"color_RED",-.013235,-.040285,0.008421
"color_SILVER",-.026106,-.013531,-.066455
"color_WHITE",-.027567,0.055658,-.004351
"color_YELLOW",-.031963,-.020565,0.059336
"Transmission_AUTO",0.102448,0.279256,-.006114
"Transmission_MANUAL",-.101856,-.279921,0.005884
"WheelType_Alloy",0.101380,0.057083,0.820418
"WheelType_Covers",-.083673,-.053249,-.816313
"WheelType_Special",-.005841,-.015439,0.007572
"PRIMEUNIT_Flg",0.072117,-.003710,0.037533
"AUCGUART_flg",0.012354,-.012912,0.055771
"AUCGUART_miss_flg",-.007492,0.011749,-.057228

"Inter-Cluster Correlations",,,
"Cluster","1","2","3"
"1",1.00000,0.01553,0.09053
"2",0.01553,1.00000,0.10394
"3",0.09053,0.10394,1.00000

"Clustering algorithm converged."

"Cluster Summary for 4 Clusters",,,,,
"Cluster","Members","ClusterVariation","VariationExplained","ProportionExplained","SecondEigenvalue"
1,20,20,8.5862,0.4293,1.1925
2,14,14,3.570699,0.2550,1.9449
3,22,22,2.554931,0.1161,1.5983
4,4,4,2.025688,0.5064,0.9998

"4 Clusters",,"R-squared with",,"1-R**2Ratio"
"Cluster","Variable","OwnCluster","NextClosest",,,
"Cluster 1","VehYear",0.3761,0.1550,0.7384
,"MMRAcquisitionAuctionAveragePri",0.9339,0.0097,0.0668
,"MMRAcquisitionAuctionCleanPrice",0.9218,0.0225,0.0800
,"MMRAcquisitionRetailAveragePric",0.8986,0.0070,0.1021
,"MMRAcquisitonRetailCleanPrice",0.8957,0.0163,0.1060
,"MMRCurrentAuctionAveragePrice",0.9230,0.0073,0.0775
,"MMRCurrentAuctionCleanPrice",0.9208,0.0182,0.0807
,"MMRCurrentRetailAveragePrice",0.9131,0.0058,0.0874
,"MMRCurrentRetailCleanPrice",0.9122,0.0142,0.0891
,"VehBCost",0.6905,0.0344,0.3205
,"IsOnlineSale",0.0045,0.0006,0.9961
,"auction_ADESA",0.0015,0.0009,0.9994
